t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
88.52,APPROACH,ILS_TRACK,151.98,152,0.02,488.56,409.02,-8.38,6.35,9.36,270,0.002,0.2287,0,13.427,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,-0.018,0,270,-2.993,0,1,-3.14,0,0,-2.94,270,0.5945,-0.0001,-0.8041,-2.99,270,0.01,0.16,7.908,-0.001,0.007,1,3,742.87,-0.068,-2.993,488.74,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,409.02,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.55,1091.07,2,0,0.08,0.08,883,10,0.12,0.08,88.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
88.82,APPROACH,ILS_TRACK,151.99,152,0.01,486.07,406.52,-8.33,6.39,9.38,270,0.002,0.2256,0,13.431,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.012,0,270,-2.983,0,1,-3.13,0,0,-3.06,270,0.5945,0,-0.8041,-2.98,270,0.01,0.16,7.86,0.003,0.017,1,3,742.87,-0.082,-2.983,486.24,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,406.52,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.81,1091.29,2,0,0.08,0.08,886,10,0.12,0.08,88.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
89.12,APPROACH,ILS_TRACK,152,152,0,483.57,404.01,-8.3,6.43,9.41,270,0.001,0.221,0,13.433,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,270,-3.036,0,1,-3.13,0,0,-3.1,270,0.5937,0,-0.8047,-3.04,270,0.01,0.17,7.813,0.001,-0.036,1,3,742.87,-0.018,-3.036,483.74,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,404.01,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.88,1091.53,2,0,0.08,0.08,889,10,0.12,0.08,89.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
89.42,APPROACH,ILS_TRACK,152,152,0,481.08,401.51,-8.32,6.43,9.43,270,0.001,0.2176,0,13.433,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.004,0,270,-3.102,0,1,-3.14,0,0,-3.06,270,0.5928,0,-0.8054,-3.1,270,0.01,0.16,7.765,0,-0.102,1,3,742.87,0.065,-3.102,481.24,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,401.51,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.64,1091.76,2,0,0.08,0.08,892,10,0.12,0.08,89.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
89.72,APPROACH,ILS_TRACK,152.01,152,-0.01,478.58,399.01,-8.33,6.42,9.43,270,0.001,0.217,0,13.431,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,270,-3.098,0,1,-3.14,0,0,-3.03,270,0.5927,0,-0.8054,-3.1,270,0.01,0.16,7.718,0,-0.098,1,3,742.87,0.062,-3.098,478.75,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,399.01,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.17,1091.99,2,0,0.08,0.08,895,10,0.12,0.08,89.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
90.02,APPROACH,ILS_TRACK,152.02,152,-0.02,476.08,396.52,-8.32,6.42,9.43,270,0.002,0.2167,0,13.427,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.015,0,270,-3.095,0,1,-3.14,0,0,-3.02,270,0.5927,0,-0.8054,-3.1,270,0.01,0.16,7.67,0,-0.095,1,3,742.87,0.058,-3.095,476.25,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,396.52,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.66,1092.22,2,0,0.08,0.08,898,10,0.12,0.08,90.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
90.32,APPROACH,ILS_TRACK,152.02,152,-0.02,473.59,394.02,-8.31,6.43,9.43,270,0.001,0.2172,0,13.422,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.019,0,270,-3.106,0,1,-3.14,0,0,-3.04,270,0.5925,0,-0.8056,-3.11,270,0.01,0.16,7.622,0.001,-0.106,1,3,742.87,0.07,-3.106,473.76,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,394.02,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.17,1092.44,2,0,0.08,0.08,901,10,0.12,0.08,90.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
90.62,APPROACH,ILS_TRACK,152.02,152,-0.02,471.1,391.53,-8.33,6.41,9.43,270,0.002,0.2187,0,13.416,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.021,0,270,-3.112,0,1,-3.14,0,0,-3.02,270,0.5924,-0.0001,-0.8057,-3.11,270,0.01,0.17,7.575,-0.002,-0.112,1,3,742.87,0.077,-3.112,471.26,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,391.53,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.84,1092.65,2,0,0.08,0.08,904,10,0.12,0.08,90.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
90.92,APPROACH,ILS_TRACK,152.02,152,-0.02,468.6,389.04,-8.33,6.39,9.4,270,0.002,0.2226,0,13.41,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.019,0,270,-3.059,0,1,-3.13,0,0,-3,270,0.593,0,-0.8052,-3.06,270,0.01,0.17,7.527,0.002,-0.059,1,3,742.87,0.011,-3.059,468.76,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,389.04,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.71,1092.84,2,0,0.08,0.08,907,10,0.12,0.08,90.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
91.22,APPROACH,ILS_TRACK,152.02,152,-0.02,466.11,386.56,-8.3,6.38,9.37,270,0.001,0.2215,0,13.404,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.022,0,270,-3.024,0,1,-3.12,0,0,-3.05,270,0.5935,-0.0001,-0.8049,-3.02,270,0.01,0.17,7.479,-0.004,-0.024,1,3,742.87,-0.035,-3.024,466.27,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,386.56,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.8,1093.05,2,0,0.08,0.08,910,10,0.12,0.08,91.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
91.52,APPROACH,ILS_TRACK,152.02,152,-0.02,463.62,384.07,-8.28,6.39,9.37,270,0.001,0.2223,0,13.396,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.024,0,270,-3.023,0,1,-3.11,0,0,-3.08,270,0.5934,0,-0.8049,-3.02,270,0,0.18,7.432,0,-0.023,1,3,742.87,-0.039,-3.023,463.77,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,384.07,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.8,1093.26,2,0,0.08,0.08,913,10,0.12,0.08,91.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
91.82,APPROACH,ILS_TRACK,152.02,152,-0.02,461.13,381.58,-8.24,6.41,9.37,270,0.001,0.2235,0,13.389,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.024,0,270,-3.028,0,1,-3.1,0,0,-3.13,270,0.5933,-0.0001,-0.805,-3.03,270,0,0.19,7.384,-0.002,-0.028,1,3,742.87,-0.037,-3.028,461.28,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,381.58,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.87,1093.46,2,0,0.08,0.08,916,10,0.12,0.08,91.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
92.12,APPROACH,ILS_TRACK,152.03,152,-0.03,458.65,379.09,-8.26,6.42,9.4,270,0.001,0.2207,0,13.381,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.027,0,270,-3.151,0,1,-3.12,0,0,-3.12,270,0.5915,-0.0001,-0.8063,-3.15,270,0,0.2,7.337,-0.003,-0.151,1,3,742.87,0.113,-3.151,458.78,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,379.09,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.05,1093.68,2,0,0.08,0.08,919,10,0.12,0.08,92.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
92.42,APPROACH,ILS_TRACK,152.03,152,-0.03,456.16,376.61,-8.34,6.34,9.36,270,0.001,0.2212,0,13.374,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.025,0,270,-3.098,0,1,-3.14,0,0,-3.01,270,0.5922,0,-0.8058,-3.1,270,0,0.19,7.289,0.001,-0.098,1,3,742.87,0.05,-3.098,456.29,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,376.61,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.17,1093.87,2,0,0.08,0.08,922,10,0.12,0.08,92.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
92.72,APPROACH,ILS_TRACK,152.02,152,-0.02,453.66,374.13,-8.27,6.33,9.3,270,0.001,0.2252,0,13.367,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.022,0,270,-2.978,0,1,-3.11,0,0,-3.04,270,0.5938,-0.0001,-0.8046,-2.98,270,0,0.2,7.241,-0.001,0.022,1,3,742.87,-0.102,-2.978,453.8,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,374.13,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.16,1094.06,2,0,0.08,0.08,925,10,0.12,0.08,92.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.02,APPROACH,ILS_TRACK,152.03,152,-0.03,451.19,371.64,-8.26,6.39,9.37,270,0,0.2198,0,13.359,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.03,0,270,-3.12,0,1,-3.12,0,0,-3.17,270,0.5917,-0.0001,-0.8061,-3.12,270,0,0.22,7.194,-0.002,-0.12,1,3,742.87,0.069,-3.12,451.3,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,371.64,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.29,1094.29,2,0,0.08,0.08,928,10,0.12,0.08,93.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.32,APPROACH,ILS_TRACK,152.03,152,-0.03,448.69,369.14,-8.35,6.35,9.38,270,0.001,0.2184,0,13.35,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.882,0,0.03,0,270,-3.134,0,1,-3.15,0,0,-3.02,270,0.5915,-0.0001,-0.8063,-3.13,270,0,0.21,7.146,-0.002,-0.134,1,3,742.87,0.089,-3.134,448.81,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,369.14,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.29,1094.51,2,0,0.08,0.08,931,10,0.12,0.08,93.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.62,APPROACH,ILS_TRACK,152.03,152,-0.03,446.2,366.66,-8.32,6.34,9.34,270,0.002,0.2213,0,13.341,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.029,0,270,-3.027,0,1,-3.12,0,0,-3.02,270,0.5929,-0.0001,-0.8053,-3.03,270,0,0.21,7.099,-0.002,-0.027,1,3,742.87,-0.046,-3.027,446.32,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,366.66,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.07,1094.7,2,0,0.08,0.08,934,10,0.12,0.08,93.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
93.92,APPROACH,ILS_TRACK,152.03,152,-0.03,443.74,364.15,-8.22,6.51,9.48,270,0.001,0.2248,0,13.332,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.028,0,270,-3.13,0,1,-3.11,0,0,-3.24,270,0.5914,0,-0.8064,-3.13,270,0,0.25,7.051,0.001,-0.13,1,3,742.87,0.069,-3.13,443.83,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,364.15,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.98,1094.89,2,0,0.08,0.08,937,10,0.12,0.08,93.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
94.22,APPROACH,ILS_TRACK,152.01,152,-0.01,441.21,361.69,-8.33,6.29,9.29,270,0.002,0.2317,0,13.33,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.008,0,270,-3.006,0,1,-3.12,0,0,-2.92,270,0.5931,0,-0.8051,-3.01,270,0,0.21,7.004,0.001,-0.006,1,3,742.87,-0.07,-3.006,441.33,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,361.69,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.62,1095.02,2,0,0.08,0.08,940,10,0.12,0.08,94.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
94.52,APPROACH,ILS_TRACK,152.01,152,-0.01,438.74,359.19,-8.26,6.37,9.34,270,0.001,0.2283,0,13.326,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,270,-3.029,0,1,-3.11,0,0,-3.15,270,0.5927,0,-0.8054,-3.03,270,0,0.23,6.956,0.002,-0.029,1,3,742.87,-0.048,-3.029,438.84,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,359.19,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.17,1095.23,2,0,0.08,0.08,943,10,0.12,0.08,94.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
94.82,APPROACH,ILS_TRACK,152.02,152,-0.02,436.25,356.7,-8.28,6.4,9.39,270,0.002,0.2196,0,13.322,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.017,0,270,-3.146,0,1,-3.13,0,0,-3.12,270,0.591,0,-0.8067,-3.15,270,0,0.23,6.909,0.001,-0.146,1,3,742.87,0.095,-3.146,436.35,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,356.7,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.53,1095.47,2,0,0.08,0.08,946,10,0.12,0.08,94.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
95.12,APPROACH,ILS_TRACK,152.02,152,-0.02,433.76,354.21,-8.35,6.36,9.38,270,0.002,0.2165,0,13.317,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.022,0,270,-3.114,0,1,-3.14,0,0,-3.02,270,0.5914,-0.0001,-0.8064,-3.11,270,0,0.23,6.861,-0.002,-0.114,1,3,742.87,0.057,-3.114,433.86,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,354.21,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.36,1095.69,2,0,0.08,0.08,949,10,0.12,0.08,95.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
95.42,APPROACH,ILS_TRACK,152.03,152,-0.03,431.27,351.72,-8.31,6.34,9.34,270,0.002,0.2171,0,13.309,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.026,0,270,-3.026,0,1,-3.12,0,0,-3.02,270,0.5925,-0.0001,-0.8055,-3.03,270,0,0.23,6.814,-0.002,-0.026,1,3,742.87,-0.052,-3.026,431.37,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,351.72,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.78,1095.91,2,0,0.08,0.08,952,10,0.12,0.08,95.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
95.72,APPROACH,ILS_TRACK,152.03,152,-0.03,428.78,349.23,-8.29,6.38,9.37,270,0.001,0.2149,0,13.299,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.881,0,0.034,0,270,-3.041,0,1,-3.12,0,0,-3.1,270,0.5923,-0.0001,-0.8057,-3.04,270,0,0.23,6.766,-0.002,-0.041,1,3,742.87,-0.036,-3.041,428.88,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,349.23,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.17,1096.15,2,0,0.08,0.08,955,10,0.12,0.08,95.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
96.02,APPROACH,ILS_TRACK,152.04,152,-0.04,426.3,346.74,-8.3,6.38,9.38,270,0.001,0.2153,0,13.288,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.88,0,0.039,0,270,-3.049,0,1,-3.12,0,0,-3.09,270,0.5921,0,-0.8059,-3.05,270,0,0.24,6.718,0.001,-0.049,1,3,742.87,-0.028,-3.049,426.39,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,346.74,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.51,1096.37,2,0,0.08,0.08,958,10,0.12,0.08,96.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
96.32,APPROACH,ILS_TRACK,152.04,152,-0.04,423.81,344.26,-8.28,6.38,9.36,270,0.001,0.2163,0,13.276,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.879,0,0.042,0,270,-3.036,0,1,-3.11,0,0,-3.08,270,0.5922,-0.0001,-0.8058,-3.04,270,0,0.24,6.671,-0.001,-0.036,1,3,742.87,-0.045,-3.036,423.9,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,344.26,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,1096.59,2,0,0.08,0.08,961,10,0.12,0.08,96.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
96.62,APPROACH,ILS_TRACK,152.04,152,-0.04,421.32,341.78,-8.27,6.38,9.36,270,0.001,0.2189,0,13.263,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.879,0,0.041,0,270,-3.038,0,1,-3.11,0,0,-3.1,270,0.5921,-0.0001,-0.8058,-3.04,270,0,0.24,6.623,-0.001,-0.038,1,3,742.87,-0.044,-3.038,421.41,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,341.78,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.65,1096.79,2,0,0.08,0.08,964,10,0.12,0.08,96.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
96.92,APPROACH,ILS_TRACK,152.04,152,-0.04,418.84,339.29,-8.22,6.4,9.35,270,0,0.2229,0,13.251,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.88,0,0.037,0,270,-3.035,0,1,-3.1,0,0,-3.15,270,0.5921,-0.0001,-0.8059,-3.03,270,0,0.25,6.576,-0.001,-0.035,1,3,742.87,-0.052,-3.035,418.92,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,339.29,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.63,1096.98,2,0,0.08,0.08,967,10,0.12,0.08,96.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
97.22,APPROACH,ILS_TRACK,152.04,152,-0.04,416.36,336.81,-8.31,6.38,9.4,270,0.001,0.2208,0,13.241,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.881,0,0.036,0,270,-3.196,0,1,-3.14,0,0,-3.08,270,0.5898,-0.0001,-0.8076,-3.2,270,0,0.26,6.529,-0.001,-0.196,1,3,742.87,0.149,-3.196,416.43,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,336.81,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.93,1097.18,2,0,0.08,0.08,970,10,0.12,0.08,97.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
