t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
11.04,APPROACH,ILS_TRACK,149.25,152,2.75,1271.75,1192.68,-1.78,10.72,11.34,271.04,-1.975,0.3907,0,14.396,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.669,0,-2.76,0,270.86,0,0,1,-0.69,0,0,0,270.88,-0.0215,0.015,0.9997,0,270.86,-47.24,-248.95,27.601,0.861,0,0,3,1344.95,6.41,0,1520.78,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.55,1024.82,2,0,0.12,0.12,96,8.33,0.12,0.12,11.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.4,APPROACH,ILS_TRACK,149.36,152,2.64,1271.06,1192.06,-1.73,10.47,11.08,271.01,-1.935,0.3663,0,15.363,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.637,0,-2.647,0,270.84,0,0,1,-0.66,0,0,0,270.85,-0.0214,0.0146,0.9997,0,270.84,-45.79,-246.57,27.542,0.837,0,0,3,1344.95,6.679,0,1517.7,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.29,1025.34,2,0,0.12,0.12,99,8.33,0.12,0.12,11.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.76,APPROACH,ILS_TRACK,149.49,152,2.51,1270.47,1191.45,-1.62,10.55,11.12,270.97,-1.901,0.3486,0,16.284,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.6,0,-2.516,0,270.81,0,0,1,-0.62,0,0,0,270.82,-0.0213,0.0141,0.9997,0,270.81,-44.38,-244.09,27.483,0.808,0,0,3,1344.95,6.923,0,1514.62,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.11,1025.94,2,0,0.12,0.12,102,8.33,0.12,0.12,11.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.12,APPROACH,ILS_TRACK,149.61,152,2.39,1269.99,1190.87,-1.66,10.83,11.45,270.93,-1.848,0.3451,0,17.159,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.565,0,-2.391,0,270.79,0,0,1,-0.63,0,0,0,270.78,-0.0212,0.0137,0.9997,0,270.79,-43.02,-241.51,27.424,0.785,0,0,3,1344.95,7.309,0,1511.54,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.71,1026.5,2,0,0.12,0.12,105,8.33,0.12,0.12,12.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.48,APPROACH,ILS_TRACK,149.67,152,2.33,1269.63,1190.3,-1.44,11.64,12.2,270.88,-1.797,0.3827,0,18.003,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.548,0,-2.331,0,270.76,0,0,1,-0.58,0,0,0,270.77,-0.0211,0.0133,0.9997,0,270.76,-41.7,-238.79,27.366,0.764,0,0,3,1344.95,7.625,0,1508.46,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.88,1026.78,2,0,0.12,0.12,108,8.33,0.12,0.12,12.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.84,APPROACH,ILS_TRACK,149.6,152,2.4,1269.15,1189.93,-0.78,11.42,11.65,270.86,-1.754,0.4778,0,18.857,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.568,0,-2.402,0,270.74,0,0,1,-0.31,0,0,0,270.75,-0.021,0.0129,0.9997,0,270.74,-40.42,-236.17,27.307,0.738,0,0,3,1344.95,7.096,0,1505.38,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.06,1026.5,2,0,0.12,0.12,111,8.33,0.12,0.12,12.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.18,APPROACH,ILS_TRACK,149.68,152,2.32,1268.73,1189.67,-0.83,10.82,11.09,270.85,-1.691,0.4493,0,19.642,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.548,0,-2.33,0,270.73,0,0,1,-0.3,0,0,0,270.74,-0.0209,0.0127,0.9997,0,270.73,-39.29,-233.75,27.252,0.727,0,0,3,1344.95,7.439,0,1502.53,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.15,1026.85,2,0,0.112,0.112,114,8.74,0.12,0.101,13.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.44,APPROACH,ILS_TRACK,149.77,152,2.23,1268.53,1189.44,-0.94,10.85,11.21,270.84,-1.639,0.4181,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.521,0,-2.236,0,270.7,0,0,1,-0.35,0,0,0,270.71,-0.0208,0.0122,0.9997,0,270.7,-38.41,-231.74,27.21,0.7,0,0,3,1344.95,7.82,0,1500.31,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.65,1027.28,2,0,0.131,0.131,116,7.64,0.131,0.112,13.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.72,APPROACH,ILS_TRACK,149.87,152,2.13,1268.35,1189.22,-0.61,11.1,11.32,270.81,-1.612,0.3933,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.493,0,-2.138,0,270.69,0,0,1,-0.27,0,0,0,270.7,-0.0208,0.012,0.9997,0,270.69,-37.52,-229.58,27.166,0.686,0,0,3,1344.95,7.933,0,1497.98,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.37,1027.69,2,0,0.138,0.138,118,7.27,0.138,0.131,13.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.01,APPROACH,ILS_TRACK,149.96,152,2.04,1268.1,1189.08,-0.47,10.76,10.89,270.8,-1.559,0.3843,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.47,0,-2.056,0,270.67,0,0,1,-0.17,0,0,0,270.68,-0.0207,0.0117,0.9997,0,270.67,-36.61,-227.37,27.119,0.668,0,0,3,1344.95,7.694,0,1495.52,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.93,1028.07,2,0,0.145,0.145,120,6.92,0.145,0.138,14.01,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.31,APPROACH,ILS_TRACK,150.12,152,1.88,1267.89,1188.94,-0.48,10.47,10.63,270.79,-1.505,0.3398,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.426,0,-1.897,0,270.65,0,0,1,-0.18,0,0,0,270.66,-0.0206,0.0114,0.9997,0,270.65,-35.68,-225.03,27.07,0.655,0,0,3,1344.95,7.902,0,1492.96,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.43,1028.77,2,0,0.15,0.15,122,6.68,0.15,0.145,14.31,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.61,APPROACH,ILS_TRACK,150.31,152,1.69,1267.73,1188.8,-0.47,10.39,10.55,270.77,-1.463,0.2947,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.373,0,-1.711,0,270.64,0,0,1,-0.18,0,0,0,270.64,-0.0205,0.0111,0.9997,0,270.64,-34.76,-222.62,27.021,0.638,0,0,3,1344.95,8.072,0,1490.38,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.76,1029.58,2,0,0.15,0.15,124,6.67,0.15,0.15,14.61,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.91,APPROACH,ILS_TRACK,150.49,152,1.51,1267.59,1188.67,-0.44,10.37,10.53,270.76,-1.419,0.2633,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.321,0,-1.528,0,270.62,0,0,1,-0.17,0,0,0,270.62,-0.0204,0.0107,0.9997,0,270.62,-33.87,-220.17,26.971,0.615,0,0,3,1344.95,8.162,0,1487.79,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.04,1030.35,2,0,0.15,0.15,126,6.67,0.15,0.15,14.91,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.21,APPROACH,ILS_TRACK,150.65,152,1.35,1267.47,1188.55,-0.39,10.38,10.52,270.74,-1.375,0.2491,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.276,0,-1.366,0,270.6,0,0,1,-0.15,0,0,0,270.61,-0.0204,0.0105,0.9997,0,270.6,-33,-217.71,26.922,0.6,0,0,3,1344.95,8.206,0,1485.21,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.13,1031.04,2,0,0.15,0.15,128,6.67,0.15,0.15,15.21,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.51,APPROACH,ILS_TRACK,150.78,152,1.22,1267.36,1188.44,-0.36,10.38,10.51,270.72,-1.322,0.2502,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.239,0,-1.234,0,270.58,0,0,1,-0.14,0,0,0,270.59,-0.0203,0.0102,0.9997,0,270.58,-32.15,-215.24,26.873,0.583,0,0,3,1344.95,8.248,0,1482.62,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.98,1031.6,2,0,0.15,0.15,130,6.67,0.15,0.15,15.51,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.81,APPROACH,ILS_TRACK,150.88,152,1.12,1267.25,1188.34,-0.34,10.38,10.5,270.71,-1.266,0.2628,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.21,0,-1.132,0,270.57,0,0,1,-0.13,0,0,0,270.57,-0.0202,0.0099,0.9997,0,270.57,-31.32,-212.76,26.823,0.565,0,0,3,1344.95,8.289,0,1480.03,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.12,1032.02,2,0,0.15,0.15,132,6.67,0.15,0.15,15.81,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.11,APPROACH,ILS_TRACK,150.95,152,1.05,1267.16,1188.25,-0.31,10.39,10.5,270.7,-1.213,0.2819,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.189,0,-1.058,0,270.55,0,0,1,-0.12,0,0,0,270.56,-0.0201,0.0096,0.9998,0,270.55,-30.51,-210.27,26.774,0.551,0,0,3,1344.95,8.323,0,1477.44,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.54,1032.33,2,0,0.15,0.15,134,6.67,0.15,0.15,16.11,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.41,APPROACH,ILS_TRACK,151,152,1,1267.07,1188.17,-0.28,10.39,10.49,270.69,-1.158,0.3025,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.174,0,-1.006,0,270.53,0,0,1,-0.11,0,0,0,270.55,-0.02,0.0092,0.9998,0,270.53,-29.72,-207.76,26.724,0.529,0,0,3,1344.95,8.351,0,1474.85,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.59,1032.56,2,0,0.15,0.15,136,6.67,0.15,0.15,16.41,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.71,APPROACH,ILS_TRACK,151.04,152,0.96,1266.99,1188.09,-0.25,10.39,10.48,270.68,-1.112,0.3207,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.163,0,-0.966,0,270.52,0,0,1,-0.1,0,0,0,270.53,-0.0199,0.009,0.9998,0,270.52,-28.95,-205.25,26.675,0.515,0,0,3,1344.95,8.377,0,1472.26,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.12,1032.73,2,0,0.15,0.15,138,6.67,0.15,0.15,16.71,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.01,APPROACH,ILS_TRACK,151.07,152,0.93,1266.92,1188.02,-0.22,10.39,10.47,270.66,-1.071,0.3339,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.154,0,-0.932,0,270.5,0,0,1,-0.09,0,0,0,270.51,-0.0199,0.0087,0.9998,0,270.5,-28.19,-202.73,26.625,0.498,0,0,3,1344.95,8.403,0,1469.67,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.39,1032.87,2,0,0.15,0.15,140,6.67,0.15,0.15,17.01,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.31,APPROACH,ILS_TRACK,151.11,152,0.89,1266.86,1187.97,-0.2,10.38,10.45,270.65,-1.036,0.3413,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.144,0,-0.898,0,270.49,0,0,1,-0.08,0,0,0,270.5,-0.0198,0.0085,0.9998,0,270.49,-27.46,-200.2,26.576,0.486,0,0,3,1344.95,8.427,0,1467.07,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.42,1033.03,2,0,0.15,0.15,142,6.67,0.15,0.15,17.31,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.61,APPROACH,ILS_TRACK,151.14,152,0.86,1266.8,1187.91,-0.17,10.37,10.43,270.64,-1.003,0.3434,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.133,0,-0.86,0,270.47,0,0,1,-0.07,0,0,0,270.48,-0.0197,0.0082,0.9998,0,270.47,-26.73,-197.67,26.526,0.471,0,0,3,1344.95,8.454,0,1464.48,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.79,1033.19,2,0,0.15,0.15,144,6.67,0.15,0.15,17.61,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.91,APPROACH,ILS_TRACK,151.19,152,0.81,1266.75,1187.87,-0.15,10.36,10.42,270.63,-0.976,0.3416,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.121,0,-0.818,0,270.45,0,0,1,-0.06,0,0,0,270.46,-0.0196,0.0079,0.9998,0,270.45,-26.03,-195.13,26.477,0.45,0,0,3,1344.95,8.477,0,1461.89,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.18,1033.38,2,0,0.15,0.15,146,6.67,0.15,0.15,17.91,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.21,APPROACH,ILS_TRACK,151.23,152,0.77,1266.7,1187.83,-0.13,10.35,10.4,270.61,-0.956,0.3371,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.108,0,-0.771,0,270.44,0,0,1,-0.05,0,0,0,270.45,-0.0195,0.0077,0.9998,0,270.44,-25.34,-192.58,26.427,0.443,0,0,3,1344.95,8.501,0,1459.29,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.36,1033.58,2,0,0.15,0.15,148,6.67,0.15,0.15,18.21,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.51,APPROACH,ILS_TRACK,151.29,152,0.71,1266.67,1187.79,-0.11,10.34,10.38,270.6,-0.934,0.3309,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.094,0,-0.72,0,270.42,0,0,1,-0.04,0,0,0,270.43,-0.0195,0.0073,0.9998,0,270.42,-24.65,-190.02,26.378,0.419,0,0,3,1344.95,8.525,0,1456.7,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.2,1033.81,2,0,0.15,0.15,150,6.67,0.15,0.15,18.51,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.81,APPROACH,ILS_TRACK,151.34,152,0.66,1266.63,1187.76,-0.09,10.33,10.36,270.59,-0.923,0.3242,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.078,0,-0.665,0,270.41,0,0,1,-0.04,0,0,0,270.42,-0.0194,0.0071,0.9998,0,270.41,-23.99,-187.46,26.328,0.406,0,0,3,1344.95,8.548,0,1454.1,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.61,1034.04,2,0,0.15,0.15,152,6.67,0.15,0.15,18.81,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.11,APPROACH,ILS_TRACK,151.4,152,0.6,1266.61,1187.74,-0.07,10.32,10.35,270.57,-0.911,0.3176,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.062,0,-0.609,0,270.4,0,0,1,-0.03,0,0,0,270.4,-0.0193,0.007,0.9998,0,270.4,-23.34,-184.89,26.279,0.401,0,0,3,1344.95,8.57,0,1451.5,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.53,1034.28,2,0,0.15,0.15,154,6.67,0.15,0.15,19.11,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.41,APPROACH,ILS_TRACK,151.45,152,0.55,1266.59,1187.72,-0.06,10.31,10.33,270.56,-0.896,0.3119,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.047,0,-0.552,0,270.39,0,0,1,-0.02,0,0,0,270.38,-0.0192,0.0067,0.9998,0,270.39,-22.71,-182.32,26.229,0.386,0,0,3,1344.95,8.593,0,1448.9,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.8,1034.53,2,0,0.15,0.15,156,6.67,0.15,0.15,19.41,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.71,APPROACH,ILS_TRACK,151.51,152,0.49,1266.57,1187.71,-0.04,10.31,10.32,270.55,-0.882,0.3077,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.031,0,-0.497,0,270.37,0,0,1,-0.02,0,0,0,270.37,-0.0191,0.0064,0.9998,0,270.37,-22.09,-179.73,26.18,0.369,0,0,3,1344.95,8.614,0,1446.3,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.59,1034.76,2,0,0.15,0.15,158,6.67,0.15,0.15,19.71,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.01,APPROACH,ILS_TRACK,151.56,152,0.44,1266.56,1187.7,-0.03,10.3,10.31,270.53,-0.869,0.3052,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.017,0,-0.446,0,270.35,0,0,1,-0.01,0,0,0,270.36,-0.019,0.0061,0.9998,0,270.35,-21.47,-177.14,26.13,0.352,0,0,3,1344.95,8.632,0,1443.7,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.09,1034.98,2,0,0.15,0.15,160,6.67,0.15,0.15,20.01,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.31,APPROACH,ILS_TRACK,151.61,152,0.39,1266.55,1187.7,-0.01,10.3,10.3,270.52,-0.858,0.3045,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.003,0,-0.399,0,270.34,0,0,1,0,0,0,0,270.35,-0.019,0.006,0.9998,0,270.34,-20.88,-174.55,26.08,0.344,0,0,3,1344.95,8.651,0,1441.1,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.52,1035.18,2,0,0.15,0.15,162,6.67,0.15,0.15,20.31,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.61,APPROACH,ILS_TRACK,151.65,152,0.35,1266.55,1187.7,0,10.29,10.3,270.51,-0.844,0.3052,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.991,0,-0.357,0,270.33,0,0,1,0,0,0,0,270.33,-0.0189,0.0057,0.9998,0,270.33,-20.29,-171.95,26.031,0.325,0,0,3,1344.95,8.668,0,1438.5,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.05,1035.36,2,0,0.15,0.15,164,6.67,0.15,0.15,20.61,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.91,APPROACH,ILS_TRACK,151.68,152,0.32,1266.55,1187.7,0.02,10.29,10.29,270.5,-0.832,0.3068,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.981,0,-0.319,0,270.31,0,0,1,0.01,0,0,0,270.33,-0.0188,0.0054,0.9998,0,270.31,-19.73,-169.35,25.981,0.311,0,0,3,1344.95,8.684,0,1435.9,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.82,1035.52,2,0,0.15,0.15,166,6.67,0.15,0.15,20.91,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.21,APPROACH,ILS_TRACK,151.72,152,0.28,1266.56,1187.71,0.03,10.29,10.28,270.48,-0.82,0.3087,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.971,0,-0.285,0,270.31,0,0,1,0.01,0,0,0,270.31,-0.0187,0.0054,0.9998,0,270.31,-19.17,-166.74,25.931,0.307,0,0,3,1344.95,8.699,0,1433.3,0,0,0,268.48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.88,1035.66,2,0,0.15,0.15,168,6.67,0.15,0.15,21.21,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
