t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
74.8,FLARE,,137.26,152,14.74,22.15,10.53,-2.22,16.01,16.87,270,0.001,0.2493,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.101,0,1,-0.93,0,0,15.09,270,0.2603,0.0002,0.9655,14.82,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.101,-1.725,0.743,ROUNDOUT,0,0.499,-1.166,-1.189,0.094,0,1728.592,-1422.736,26.16,148.35,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.26,1067.74,2,0,0.1,0.1,564,10,0.12,0.08,5.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
75.1,FLARE,,136.5,152,15.5,21.43,9.89,-2.12,15.36,16.18,270,0.003,0.25,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.167,0,1,-0.89,0,0,14.3,270,0.2732,0.0002,0.9619,14.06,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.167,-1.636,0.759,ROUNDOUT,0,0.482,-1.278,-1.3,0.092,0,1816.805,-1508.202,25.66,148.23,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.92,1064.86,2,0,0.1,0.1,567,10,0.12,0.08,6.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
75.4,FLARE,,135.83,152,16.17,20.74,9.26,-2.17,14.83,15.69,270,0.003,0.25,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.226,0,1,-0.91,0,0,13.65,270,0.2828,0.0002,0.9592,13.49,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.226,-1.547,0.774,ROUNDOUT,0,0.622,-1.314,-1.337,0.125,0,1893.578,-1581.834,25.19,148.11,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.39,1062.32,2,0,0.1,0.1,570,10,0.12,0.08,6.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
75.7,FLARE,,135.22,152,16.78,20.06,8.59,-2.31,14.52,15.46,270,0.004,0.25,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.251,0,1,-0.98,0,0,13.27,270,0.2874,0.0002,0.9578,13.22,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.251,-1.455,0.791,ROUNDOUT,0,0.859,-1.276,-1.301,0.188,0,1962.437,-1646.378,24.74,148,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.76,1060.05,2,0,0.1,0.1,573,10,0.12,0.08,6.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
76,FLARE,,134.66,152,17.34,19.41,7.87,-2.49,14.46,15.5,270,0.004,0.2453,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.255,0,1,-1.06,0,0,13.2,270,0.2871,0.0002,0.9579,13.24,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.255,-1.354,0.808,ROUNDOUT,0,1.14,-1.199,-1.226,0.279,0,2027.188,-1705.2,24.33,147.9,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.03,1057.95,2,0,0.1,0.1,576,10,0.12,0.08,6.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
76.3,FLARE,,134.11,152,17.89,18.78,7.09,-2.67,14.66,15.79,270,0.004,0.2479,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.254,0,1,-1.14,0,0,13.39,270,0.2827,0.0002,0.9592,13.51,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.254,-1.246,0.827,ROUNDOUT,0,1.422,-1.119,-1.148,0.393,0,2091.408,-1761.745,23.94,147.81,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.09,1055.92,2,0,0.1,0.1,579,10,0.12,0.08,7.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
76.62,FLARE,,133.55,152,18.45,18.16,6.26,-2.8,15.08,16.29,270,0.003,0.25,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.249,0,1,-1.2,0,0,13.81,270,0.2745,0.0002,0.9616,14,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.249,-1.131,0.847,ROUNDOUT,0,1.673,-1.05,-1.081,0.526,0,2158.278,-1819.284,23.59,147.72,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.02,1053.88,2,0,0.1,0.1,582,10,0.12,0.08,7.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
76.92,FLARE,,132.96,152,19.04,17.56,5.4,-2.87,15.7,16.95,270,0.003,0.25,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.246,0,1,-1.24,0,0,14.42,270,0.2635,0.0002,0.9647,14.66,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.246,-1.011,0.868,ROUNDOUT,0,1.861,-1.01,-1.042,0.67,0,2230.552,-1880.862,23.28,147.65,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.79,1051.73,2,0,0.1,0.1,585,10,0.12,0.08,7.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
77.2,FLARE,,132.32,152,19.68,17,4.53,-2.86,16.48,17.74,270,0.002,0.2473,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.247,0,1,-1.24,0,0,15.17,270,0.2504,0.0002,0.9681,15.44,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.247,-0.889,0.889,ROUNDOUT,0,1.969,-1.008,-1.04,0.816,0,2310.375,-1949.07,23,147.58,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.44,1049.42,2,0,0.1,0.1,588,10,0.12,0.08,8.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
77.52,FLARE,,131.62,152,20.38,16.48,3.68,-2.7,17.34,18.54,270,0.002,0.25,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.255,0,1,-1.18,0,0,15.99,270,0.2369,0.0002,0.9715,16.24,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.255,-0.771,0.909,ROUNDOUT,0,1.933,-1.071,-1.102,0.913,0,2399.278,-2026.063,22.76,147.52,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.83,1046.88,2,0,0.1,0.1,591,10,0.12,0.08,8.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
77.82,FLARE,,130.86,152,21.14,15.99,2.89,-2.49,18.13,19.24,270,0.002,0.25,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.273,0,1,-1.1,0,0,16.7,270,0.2254,0.0002,0.9743,16.92,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.273,-0.661,0.929,ROUNDOUT,0,1.831,-1.177,-1.205,0.997,0,2496.993,-2112.403,22.55,147.47,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.07,1044.12,2,0,0.1,0.1,594,10,0.12,0.08,8.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
78.1,FLARE,,130.04,152,21.96,15.57,2.18,-2.26,18.92,19.95,270,0.001,0.2474,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.302,0,1,-1,0,0,17.37,270,0.214,0.0002,0.9768,17.6,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.302,-0.56,0.946,ROUNDOUT,0,1.698,-1.3,-1.326,1.099,0,2601.971,-2206.684,22.37,147.43,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.21,1041.16,2,0,0.1,0.1,597,10,0.12,0.08,9.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
78.42,FLARE,,129.17,152,22.83,15.22,1.55,-1.9,19.67,20.53,270,0,0.25,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.341,0,1,-0.85,0,0,17.67,270,0.213,0.0002,0.9771,17.66,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.341,-0.471,0.962,ROUNDOUT,0,1.429,-1.488,-2.011,1.095,0,2714.471,-2309.644,22.22,147.39,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.12,1037.99,2,0,0.1,0.1,600,10,0.12,0.08,9.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
78.7,FLARE,,128.24,152,23.76,14.9,1.04,-1.51,20.15,20.83,270,0,0.2449,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.394,0,1,-0.68,0,0,17.63,270,0.2139,0.0002,0.9768,17.61,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.394,-0.399,0.974,ROUNDOUT,0,1.108,-1.711,-2.542,1.016,0,2832.799,-2420.35,22.09,147.36,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.89,1034.62,2,0,0.1,0.1,603,10,0.12,0.08,9.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
79.02,FLARE,,127.31,152,24.69,14.65,0.63,-1.22,20.49,21.05,270,0,0.25,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,0,0,270,-2.453,0,1,-0.56,0,0,17.57,270,0.215,0.0002,0.9766,17.55,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.453,-0.342,0.984,TOUCHDOWN_CONFIRM,0,0.876,-1.897,-2.946,1.078,0,2950.59,-2532.158,21.98,147.33,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.44,1031.21,2,0,0.1,0.1,606,10,0.12,0.08,9.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
79.3,TOUCHDOWN,,126.38,152,25.62,14.49,0.31,-0.96,20.84,21.27,270,0.001,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,0,1,-0.44,0,0,17.51,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.495,-0.31,0.99,TOUCHDOWN_CONFIRM,0,0.655,-2.051,-3.331,0,0,3028.765,-2607.078,21.92,147.32,270.07,0,0,0,0,0,0,0,0,-0.12,0.8,-20.035,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.04,1027.76,2,0,0.1,0.1,609,10,0.12,0.08,0.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
79.56,TOUCHDOWN,,125.5,152,26.5,14.36,0.13,-0.39,20.77,21.01,270,0,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,-0.18,0,0,17.51,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,0.893,-0.005,-0.15,1,3,667.01,0.067,-3.15,121.08,-2.495,-0.31,0.99,TOUCHDOWN_CONFIRM,0,0.081,-2.317,-3.266,0,0,3028.765,-2607.078,21.92,147.32,270.07,0,0,0,0,0,0,0,0,-0.12,0.8,-19.97,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.53,1024.45,2,0,0.06,0.06,614,19.23,0.1,0.04,0.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
79.86,ROLLOUT,,124.3,152,27.7,14.03,0.14,0.24,19.5,19.4,270,0.001,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,0.1,0,0,17.51,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-0.637,-0.005,-0.15,1,3,667.01,0.067,-3.15,40.92,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.003,0.001,0,0,3,0,0,-0.12,0.8,-18.703,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.21,1019.89,2,0,0.08,0.08,619,16.67,0.08,0.04,0.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
80.18,ROLLOUT,,123.29,152,28.71,13.56,0.23,0.11,17.39,17.32,270,0.005,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,0.06,0,0,17.52,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-0.677,-0.005,-0.15,1,3,667.01,0.067,-3.15,38.78,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.003,0.001,0,0,3,0,0,-0.12,0.8,-16.587,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.12,1016,2,0,0.1,0.1,623,12.5,0.1,0.06,0.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
80.48,ROLLOUT,,122.43,152,29.57,12.99,0.21,-0.41,15.35,15.52,270,0.007,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,-0.17,0,0,17.52,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-0.715,-0.005,-0.15,1,3,667.01,0.067,-3.15,36.8,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.003,0.001,0,0,3,0,0,-0.12,0.8,-14.555,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.5,1012.67,2,0,0.08,0.08,627,13.33,0.1,0.06,0.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
80.76,ROLLOUT,,121.63,152,30.37,12.32,0.01,-1.14,13.62,14.12,270,0.007,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,-0.51,0,0,17.52,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-0.751,-0.005,-0.15,1,3,667.01,0.067,-3.15,34.96,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.003,0,0,0,3,0,0,-0.12,0.8,-12.822,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.7,1009.6,2,0,0.08,0.08,631,14.29,0.08,0.06,1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
81.08,ROLLOUT,,120.73,152,31.27,11.34,-0.49,-2.14,11.91,12.86,270,0.006,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,-0.99,0,0,17.53,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-0.79,-0.005,-0.15,1,3,667.01,0.067,-3.15,32.87,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.003,-0.003,0,0,3,0,0,-0.12,0.8,-11.105,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.53,1006.17,2,0,0.08,0.08,635,12.5,0.1,0.06,1.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
81.4,ROLLOUT,,119.88,152,32.12,10.06,-1.29,-3.03,10.2,11.58,269.99,0.004,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,-1.42,0,0,17.53,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-0.83,-0.005,-0.15,1,3,667.01,0.067,-3.15,30.79,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.003,-0.01,0,0,3,0,0,-0.12,0.8,-9.401,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.04,1002.94,2,0,0.1,0.1,639,12.5,0.1,0.06,1.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
81.68,ROLLOUT,,119.13,152,32.87,8.73,-2.27,-4.06,8.92,10.78,269.98,0.003,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,-1.91,0,0,17.53,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-0.864,-0.005,-0.15,1,3,667.01,0.067,-3.15,28.99,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.003,-0.019,0,0,3,0,0,-0.12,0.8,-8.117,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.46,1000.13,2,0,0.08,0.08,643,14.29,0.1,0.06,1.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
81.96,ROLLOUT,,118.32,152,33.68,7.13,-3.51,-4.92,7.72,10,269.97,-0.002,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,-2.35,0,0,17.54,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-0.899,-0.005,-0.15,1,3,667.01,0.067,-3.15,27.2,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.002,-0.032,0,0,3,0,0,-0.12,0.8,-6.916,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.87,997.08,2,0,0.08,0.08,647,14.29,0.08,0.06,2.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
82.24,ROLLOUT,,117.4,152,34.6,5.13,-5,-5.92,6.01,8.78,269.95,-0.003,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,-2.85,0,0,17.54,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-0.933,-0.005,-0.15,1,3,667.01,0.067,-3.15,25.42,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.002,-0.049,0,0,3,0,0,-0.12,0.8,-5.206,0.14,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.17,993.64,2,0,0.08,0.08,651,14.29,0.08,0.06,2.48,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
82.52,ROLLOUT,,115.3,152,36.7,3.93,-4.84,-0.07,1.74,1.72,269.89,-0.536,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,0.02,0,0,17.54,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-0.966,-0.005,-0.15,1,3,667.01,0.067,-3.15,23.67,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.001,-0.112,0.0012,0.573,0,0.0012,0,0.0462,0.8,-0.94,0.14,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.97,985.46,2,0,0.08,0.08,655,14.29,0.08,0.06,2.76,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
82.84,ROLLOUT,,112.22,152,39.78,3.11,-4.87,0.81,-1.65,-2.05,269.46,-0.014,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,0.41,0,0,17.55,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-1.003,-0.005,-0.15,1,3,667.01,0.067,-3.15,21.71,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.001,-0.543,0.0058,0.59,0,0.0058,0,0.32,0.8,2.449,0.14,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5,973.61,2,0,0.08,0.08,659,12.5,0.1,0.06,3.08,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
83.18,ROLLOUT,,106.33,152,45.67,3.39,-4.79,0.36,-0.84,-0.97,268.71,-0.13,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,0.14,0,0,17.55,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-1.041,-0.005,-0.15,1,3,667.01,0.067,-3.15,19.74,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,-0.001,-1.293,0.0146,0.627,0,0.0146,0,0.2877,0.8,1.641,0.14,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.92,951.45,2,0,0.1,0.1,663,11.76,0.1,0.06,3.42,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
83.48,ROLLOUT,,101,152,51,3.5,-4.74,-0.06,-0.62,-0.58,268.67,0.124,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-2.495,1,0,-0.04,0,0,17.55,270,0.2158,0.0002,0.9764,17.5,270,0.13,0.32,-1.073,-0.005,-0.15,1,3,667.01,0.067,-3.15,18.08,-2.495,-0.31,0.99,,0,0,0,0,0,0,3028.765,-2607.078,21.92,147.32,270,0.15,0.005,-1.336,0.0158,0.659,0,0.0158,0,0.2675,0.8,1.417,0.14,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.33,932.42,2,0,0.08,0.08,667,13.33,0.1,0.06,3.72,LANDED,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
